frame_id,video,cosine,l2,l1,mahalanobis,pearson,embed_ms
713,unknown,0.239263,1.23348,22.158314,3.513022,0.239263,11.948
714,unknown,0.244305,1.229386,22.098972,3.489213,0.244303,11.613
715,unknown,0.293914,1.188348,21.555487,3.370856,0.293916,11.487
716,unknown,0.251421,1.223584,22.286652,3.48142,0.25144,11.46
717,unknown,0.260341,1.216272,22.147125,3.46035,0.260338,11.575
718,unknown,0.288648,1.192772,21.673946,3.407738,0.288654,12.454
719,unknown,0.26579,1.211784,21.944563,3.436711,0.26579,11.503
720,unknown,0.22399,1.245801,22.621922,3.520297,0.223987,11.366
721,unknown,0.250993,1.223934,22.262104,3.482275,0.251053,11.532
722,unknown,0.243518,1.230026,22.410446,3.509348,0.243528,11.394
723,unknown,0.219052,1.249758,22.664448,3.589851,0.219084,11.343
726,unknown,0.223068,1.246541,22.727118,3.564625,0.2231,11.532
728,unknown,0.190632,1.272295,23.101719,3.613021,0.190641,11.546
